Time,"Acpitz,0","Acpitz,1",PackageId0,"Core0,Pkg0","Core1,Pkg0","Core2,Pkg0","Core3,Pkg0",Avg,Core 0,Core 1,Core 2,Core 3,package-0,"core,Pkg0","uncore,Pkg0","dram,Pkg0"
2022-02-24_01:31:24,27.8,29.8,46.0,44.0,42.0,46.0,42.0,51.0,98.6,2.4,99.5,2.9,42.6,31.2,0.0,4.0
2022-02-24_01:31:26,27.8,29.8,47.0,38.0,40.0,47.0,40.0,38.4,69.2,1.5,79.9,2.4,36.5,24.6,0.0,3.9
2022-02-24_01:31:28,27.8,29.8,46.0,38.0,40.0,46.0,41.0,25.9,1.4,1.4,100.0,1.0,29.5,17.3,0.0,3.6
2022-02-24_01:31:30,27.8,29.8,47.0,38.0,40.0,47.0,40.0,25.7,1.4,1.0,100.0,0.5,29.4,17.2,0.0,3.6
2022-02-24_01:31:32,27.8,29.8,48.0,48.0,39.0,36.0,39.0,26.4,73.1,0.5,29.3,1.5,30.5,18.1,0.0,3.8
2022-02-24_01:31:34,27.8,29.8,49.0,49.0,40.0,37.0,39.0,26.1,100.0,0.0,1.9,2.8,30.0,17.6,0.0,3.7
2022-02-24_01:31:36,27.8,29.8,48.0,40.0,48.0,39.0,40.0,28.3,76.4,24.9,3.3,8.6,30.9,18.7,0.0,3.8
2022-02-24_01:31:39,27.8,29.8,47.0,38.0,47.0,39.0,40.0,26.5,1.0,100.0,1.0,5.1,29.8,17.5,0.0,3.7
2022-02-24_01:31:41,27.8,29.8,47.0,38.0,46.0,39.0,40.0,26.1,0.5,100.0,1.9,1.9,29.8,17.4,0.0,3.7
2022-02-24_01:31:43,27.8,29.8,47.0,37.0,38.0,47.0,41.0,27.4,1.0,17.8,80.1,11.1,30.9,18.6,0.0,3.8
2022-02-24_01:31:45,27.8,29.8,47.0,38.0,39.0,47.0,41.0,25.7,0.5,0.5,100.0,1.0,29.7,17.4,0.0,3.7
2022-02-24_01:31:47,27.8,29.8,46.0,37.0,39.0,46.0,41.0,27.7,1.0,1.0,100.0,7.7,30.8,18.6,0.0,3.8
2022-02-24_01:31:49,27.8,29.8,45.0,38.0,39.0,46.0,40.0,25.9,2.4,0.5,100.0,1.4,29.8,17.5,0.0,3.7
2022-02-24_01:31:51,27.8,29.8,48.0,38.0,39.0,46.0,41.0,25.9,1.4,0.5,100.0,0.5,29.7,17.5,0.0,3.7
2022-02-24_01:31:53,27.8,29.8,48.0,39.0,39.0,48.0,40.0,28.5,3.4,25.8,76.6,8.1,31.1,18.9,0.0,3.8
2022-02-24_01:31:55,27.8,29.8,46.0,39.0,40.0,46.0,40.0,25.8,1.9,0.5,100.0,0.0,29.7,17.5,0.0,3.7
2022-02-24_01:31:57,27.8,29.8,46.0,39.0,40.0,46.0,40.0,27.9,1.9,2.4,100.0,6.3,30.9,18.7,0.0,3.8
2022-02-24_01:31:59,27.8,29.8,46.0,39.0,38.0,46.0,40.0,26.2,2.9,1.0,100.0,1.4,29.8,17.5,0.0,3.7
2022-02-24_01:32:01,27.8,29.8,48.0,39.0,39.0,40.0,48.0,27.3,4.8,2.9,93.7,7.7,30.4,18.2,0.0,3.8
2022-02-24_01:32:04,27.8,29.8,48.0,38.0,38.0,37.0,48.0,27.8,4.3,2.4,5.6,100.0,30.0,17.9,0.0,3.7
2022-02-24_01:32:06,27.8,29.8,47.0,37.0,38.0,37.0,47.0,26.6,0.5,1.9,4.7,100.0,29.4,17.3,0.0,3.7
2022-02-24_01:32:08,27.8,29.8,49.0,49.0,42.0,47.0,42.0,39.8,56.0,26.1,34.1,42.8,36.9,25.2,0.0,3.9
2022-02-24_01:32:10,27.8,29.8,51.0,39.0,41.0,49.0,51.0,51.0,5.9,1.0,99.5,96.6,42.4,31.1,0.0,4.0
2022-02-24_01:32:12,27.8,29.8,49.0,39.0,40.0,39.0,49.0,48.0,2.9,0.5,88.0,99.5,40.9,29.6,0.0,4.0
2022-02-24_01:32:14,27.8,29.8,47.0,38.0,40.0,47.0,41.0,26.1,1.4,1.4,86.5,14.5,29.8,17.5,0.0,3.8
2022-02-24_01:32:16,27.8,29.8,49.0,49.0,41.0,37.0,40.0,25.8,15.9,1.0,84.6,1.0,29.7,17.4,0.0,3.7
2022-02-24_01:32:18,27.8,29.8,47.0,38.0,39.0,47.0,40.0,27.8,76.9,2.9,30.6,1.0,31.1,18.8,0.0,3.8
2022-02-24_01:32:20,27.8,29.8,47.0,38.0,41.0,47.0,42.0,25.8,0.5,1.4,100.0,1.0,29.6,17.3,0.0,3.7
2022-02-24_01:32:22,27.8,29.8,45.0,38.0,40.0,45.0,40.0,26.0,0.5,2.4,100.0,0.5,29.6,17.3,0.0,3.7
2022-02-24_01:32:24,27.8,29.8,47.0,37.0,41.0,47.0,40.0,26.1,1.4,1.9,100.0,0.5,30.2,17.8,0.0,3.8
2022-02-24_01:32:26,27.8,29.8,46.0,38.0,41.0,46.0,40.0,26.1,1.0,2.4,100.0,1.0,29.7,17.4,0.0,3.7
2022-02-24_01:32:29,27.8,29.8,49.0,49.0,40.0,36.0,40.0,28.3,51.7,7.7,49.5,4.7,30.8,18.5,0.0,3.8
2022-02-24_01:32:31,27.8,29.8,48.0,50.0,41.0,36.0,40.0,26.7,100.0,1.9,1.0,4.6,29.9,17.6,0.0,3.7
2022-02-24_01:32:33,27.8,29.8,44.0,41.0,43.0,44.0,41.0,27.1,93.3,5.3,7.7,1.5,30.6,18.3,0.0,3.8
2022-02-24_01:32:35,27.8,29.8,45.0,38.0,39.0,46.0,41.0,26.4,1.0,3.3,100.0,1.4,29.8,17.6,0.0,3.7
2022-02-24_01:32:37,27.8,29.8,47.0,38.0,38.0,47.0,41.0,26.0,1.0,1.0,100.0,1.4,29.6,17.3,0.0,3.7
2022-02-24_01:32:39,27.8,29.8,49.0,38.0,37.0,38.0,49.0,27.7,1.9,6.8,38.0,63.5,30.6,18.5,0.0,3.8
2022-02-24_01:32:41,27.8,29.8,48.0,38.0,37.0,37.0,48.0,26.0,2.4,0.5,1.4,100.0,29.4,17.3,0.0,3.7
2022-02-24_01:32:43,27.8,29.8,51.0,38.0,38.0,38.0,51.0,27.7,1.9,6.3,1.9,100.0,30.7,18.5,0.0,3.8
2022-02-24_01:32:45,27.8,29.8,51.0,38.0,39.0,39.0,51.0,26.3,1.4,6.2,0.5,96.6,29.4,17.2,0.0,3.7
2022-02-24_01:32:47,27.8,29.8,48.0,39.0,48.0,41.0,40.0,25.6,1.0,100.0,1.0,0.0,29.7,17.4,0.0,3.7
2022-02-24_01:32:49,27.8,29.8,49.0,38.0,49.0,39.0,39.0,27.6,1.0,100.0,1.9,7.2,30.8,18.5,0.0,3.8
2022-02-24_01:32:51,27.8,29.8,48.0,39.0,48.0,39.0,40.0,25.8,1.0,100.0,1.4,1.0,29.7,17.3,0.0,3.7
2022-02-24_01:32:54,27.8,29.8,48.0,48.0,48.0,39.0,41.0,33.2,8.2,96.7,1.9,25.5,33.3,21.3,0.0,3.8
2022-02-24_01:32:56,27.8,29.8,50.0,50.0,50.0,42.0,41.0,51.3,100.0,100.0,5.2,1.9,42.9,31.5,0.0,4.0
2022-02-24_01:32:58,27.8,29.8,50.0,50.0,41.0,47.0,43.0,51.2,89.5,86.5,25.9,2.9,42.8,31.4,0.0,4.0
2022-02-24_01:33:00,27.8,29.8,48.0,38.0,39.0,48.0,42.0,30.0,16.8,1.4,98.6,2.0,31.9,19.7,0.0,3.9
2022-02-24_01:33:02,27.8,29.8,47.0,39.0,39.0,47.0,42.0,25.6,1.0,0.5,100.0,1.0,29.7,17.4,0.0,3.7
2022-02-24_01:33:04,27.8,29.8,48.0,48.0,40.0,46.0,41.0,27.9,19.1,0.5,89.0,1.5,30.9,18.7,0.0,3.8
2022-02-24_01:33:06,27.8,29.8,48.0,48.0,40.0,37.0,41.0,25.7,100.0,1.4,0.5,1.0,30.0,17.7,0.0,3.7
2022-02-24_01:33:08,27.8,29.8,48.0,48.0,40.0,37.0,40.0,25.7,100.0,1.4,0.5,0.5,29.9,17.5,0.0,3.7
2022-02-24_01:33:10,27.8,29.8,47.0,40.0,49.0,39.0,39.0,27.9,30.2,72.5,6.3,1.4,30.9,18.7,0.0,3.8
2022-02-24_01:33:12,27.8,29.8,49.0,39.0,49.0,39.0,40.0,25.6,0.0,100.0,1.4,1.0,29.9,17.6,0.0,3.7
2022-02-24_01:33:14,27.8,29.8,47.0,38.0,39.0,47.0,41.0,27.5,6.3,70.2,31.9,1.4,30.9,18.6,0.0,3.8
2022-02-24_01:33:16,27.8,29.8,46.0,38.0,40.0,46.0,40.0,25.9,1.0,0.5,100.0,1.9,29.7,17.4,0.0,3.7
2022-02-24_01:33:19,27.8,29.8,46.0,37.0,39.0,46.0,40.0,25.6,0.5,0.5,100.0,1.4,29.6,17.4,0.0,3.7
2022-02-24_01:33:21,27.8,29.8,50.0,39.0,39.0,38.0,50.0,27.7,1.9,6.7,12.6,89.4,30.5,18.4,0.0,3.8
2022-02-24_01:33:23,27.8,29.8,48.0,37.0,39.0,37.0,48.0,26.7,1.9,4.7,1.0,100.0,29.5,17.4,0.0,3.7
2022-02-24_01:33:25,27.8,29.8,49.0,49.0,39.0,38.0,40.0,28.1,40.6,8.5,2.9,61.1,30.8,18.5,0.0,3.8
2022-02-24_01:33:27,27.8,29.8,49.0,49.0,40.0,37.0,39.0,26.0,100.0,0.5,2.4,0.5,30.0,17.6,0.0,3.7
2022-02-24_01:33:29,27.8,29.8,48.0,48.0,39.0,37.0,40.0,25.7,100.0,0.5,1.0,0.5,29.8,17.4,0.0,3.6
2022-02-24_01:33:31,27.8,29.8,47.0,38.0,40.0,47.0,41.0,27.4,5.3,6.7,96.2,1.0,30.7,18.5,0.0,3.8
2022-02-24_01:33:33,27.8,29.8,47.0,38.0,39.0,46.0,41.0,25.6,0.0,0.5,100.0,1.4,29.6,17.4,0.0,3.7
2022-02-24_01:33:35,27.8,29.8,48.0,48.0,39.0,37.0,40.0,27.8,51.2,1.4,56.2,1.4,30.7,18.4,0.0,3.7
2022-02-24_01:33:37,27.8,29.8,48.0,48.0,40.0,36.0,40.0,25.7,100.0,1.4,0.5,1.0,29.9,17.5,0.0,3.7
2022-02-24_01:33:39,27.8,29.8,49.0,49.0,39.0,36.0,39.0,26.2,100.0,1.4,0.5,1.4,30.0,17.6,0.0,3.7
2022-02-24_01:33:41,27.8,29.8,53.0,38.0,43.0,49.0,52.0,50.3,1.5,2.9,96.6,100.0,42.1,30.8,0.0,4.0
2022-02-24_01:33:44,27.8,29.8,50.0,49.0,41.0,39.0,49.0,51.1,32.7,2.9,68.7,99.5,42.4,31.2,0.0,4.0
2022-02-24_01:33:46,27.8,29.8,50.0,40.0,39.0,39.0,49.0,38.1,69.1,3.3,1.9,78.0,35.9,24.0,0.0,3.9
2022-02-24_01:33:48,27.8,29.8,49.0,38.0,39.0,38.0,49.0,26.4,3.7,1.4,0.5,100.0,29.5,17.3,0.0,3.7
2022-02-24_01:33:50,27.8,29.8,51.0,38.0,39.0,38.0,51.0,26.5,4.7,1.4,1.0,100.0,29.4,17.2,0.0,3.7
2022-02-24_01:33:52,27.8,29.8,47.0,40.0,48.0,39.0,39.0,28.3,4.2,79.4,3.9,26.0,31.1,18.8,0.0,3.9
2022-02-24_01:33:54,27.8,29.8,47.0,38.0,47.0,39.0,40.0,25.9,0.5,100.0,2.4,0.0,29.8,17.5,0.0,3.7
2022-02-24_01:33:56,27.8,29.8,48.0,48.0,39.0,37.0,40.0,27.7,41.1,61.1,1.5,7.6,30.9,18.6,0.0,3.8
2022-02-24_01:33:58,27.8,29.8,48.0,48.0,39.0,38.0,40.0,25.7,100.0,1.0,1.0,0.5,30.0,17.6,0.0,3.7
2022-02-24_01:34:00,27.8,29.8,49.0,49.0,38.0,37.0,40.0,26.2,100.0,1.0,1.9,1.4,30.0,17.6,0.0,3.7
2022-02-24_01:34:02,27.8,29.8,46.0,41.0,46.0,40.0,41.0,27.6,12.4,94.3,1.9,1.4,30.8,18.5,0.0,3.8
2022-02-24_01:34:04,27.8,29.8,48.0,39.0,48.0,40.0,41.0,26.9,1.0,100.0,2.8,3.8,29.8,17.5,0.0,3.7
2022-02-24_01:34:06,27.8,29.8,47.0,38.0,40.0,47.0,43.0,27.5,1.0,47.8,59.3,1.9,30.7,18.4,0.0,3.8
2022-02-24_01:34:09,27.8,29.8,46.0,38.0,38.0,46.0,41.0,26.1,1.0,1.4,100.0,1.4,29.6,17.4,0.0,3.7
2022-02-24_01:34:11,27.8,29.8,48.0,48.0,40.0,44.0,41.0,27.5,12.1,1.4,94.7,1.9,30.7,18.5,0.0,3.8
2022-02-24_01:34:13,27.8,29.8,46.0,38.0,40.0,46.0,41.0,26.1,35.1,1.5,65.7,1.9,29.8,17.5,0.0,3.7
2022-02-24_01:34:15,27.8,29.8,45.0,37.0,39.0,45.0,41.0,26.2,1.0,0.5,100.0,3.3,29.6,17.3,0.0,3.7
2022-02-24_01:34:17,27.8,29.8,49.0,37.0,38.0,38.0,49.0,28.5,8.1,3.8,30.0,71.8,30.6,18.4,0.0,3.8
2022-02-24_01:34:19,27.8,29.8,50.0,38.0,38.0,37.0,51.0,26.4,1.4,4.7,1.0,100.0,29.5,17.3,0.0,3.7
2022-02-24_01:34:21,27.8,29.8,47.0,38.0,39.0,45.0,41.0,27.5,6.8,1.0,29.2,72.2,30.5,18.3,0.0,3.8
2022-02-24_01:34:23,27.8,29.8,46.0,38.0,39.0,46.0,41.0,25.9,1.4,0.5,100.0,0.5,29.6,17.4,0.0,3.7
2022-02-24_01:34:25,27.8,29.8,46.0,38.0,41.0,45.0,39.0,25.9,1.0,1.9,100.0,1.0,29.6,17.3,0.0,3.7
2022-02-24_01:34:27,27.8,29.8,50.0,40.0,50.0,48.0,43.0,46.2,1.9,80.4,75.0,27.1,40.1,28.6,0.0,4.0
2022-02-24_01:34:29,27.8,29.8,52.0,38.0,40.0,49.0,52.0,51.0,1.4,30.6,100.0,72.1,42.4,31.2,0.0,4.0
2022-02-24_01:34:32,27.8,29.8,47.0,41.0,47.0,40.0,40.0,42.9,2.4,21.9,65.9,80.4,38.2,26.6,0.0,4.0
2022-02-24_01:34:34,27.8,29.8,46.0,39.0,46.0,39.0,39.0,25.7,1.4,100.0,0.5,0.5,29.7,17.5,0.0,3.7
2022-02-24_01:34:36,27.8,29.8,47.0,38.0,47.0,39.0,39.0,25.6,0.5,100.0,1.0,0.0,29.7,17.3,0.0,3.7
2022-02-24_01:34:38,27.8,29.8,48.0,48.0,40.0,38.0,39.0,27.9,63.2,34.6,12.1,2.4,31.1,18.7,0.0,3.8
2022-02-24_01:34:40,27.8,29.8,48.0,48.0,40.0,37.0,39.0,26.0,100.0,1.0,1.4,0.5,30.0,17.7,0.0,3.7
2022-02-24_01:34:42,27.8,29.8,48.0,39.0,42.0,48.0,40.0,28.5,83.7,1.9,23.9,5.1,31.0,18.7,0.0,3.8
2022-02-24_01:34:44,27.8,29.8,48.0,38.0,40.0,48.0,41.0,26.5,3.8,1.0,100.0,2.4,29.6,17.3,0.0,3.7
2022-02-24_01:34:46,27.8,29.8,47.0,39.0,40.0,47.0,40.0,26.3,1.9,2.4,100.0,0.5,29.8,17.5,0.0,3.7
2022-02-24_01:34:48,27.8,29.8,48.0,48.0,41.0,37.0,39.0,27.7,83.2,7.7,18.7,1.0,31.0,18.7,0.0,3.8
2022-02-24_01:34:50,27.8,29.8,48.0,48.0,41.0,36.0,40.0,25.6,100.0,0.5,0.5,0.0,29.9,17.5,0.0,3.7
2022-02-24_01:34:52,27.8,29.8,46.0,39.0,41.0,46.0,40.0,27.7,60.3,8.2,41.5,1.4,30.9,18.7,0.0,3.8
2022-02-24_01:34:54,27.8,29.8,45.0,38.0,40.0,45.0,40.0,25.8,0.5,1.9,100.0,0.5,29.7,17.4,0.0,3.7
2022-02-24_01:34:57,27.8,29.8,46.0,38.0,39.0,45.0,41.0,25.8,1.0,1.0,100.0,1.0,29.7,17.4,0.0,3.7
2022-02-24_01:34:59,27.8,29.8,46.0,38.0,39.0,46.0,40.0,27.7,1.0,11.1,96.7,1.0,30.7,18.5,0.0,3.8
2022-02-24_01:35:01,27.8,29.8,45.0,37.0,40.0,44.0,41.0,25.8,0.5,1.9,100.0,1.0,29.6,17.3,0.0,3.7
2022-02-24_01:35:03,27.8,29.8,47.0,38.0,41.0,48.0,41.0,27.7,1.9,8.2,100.0,0.0,30.8,18.6,0.0,3.8
2022-02-24_01:35:05,27.8,29.8,45.0,37.0,41.0,45.0,40.0,25.7,1.0,1.0,100.0,0.5,29.6,17.3,0.0,3.6
2022-02-24_01:35:07,27.8,29.8,48.0,46.0,40.0,38.0,48.0,28.0,5.3,4.7,91.8,10.5,30.5,18.3,0.0,3.8
2022-02-24_01:35:09,27.8,29.8,49.0,38.0,37.0,37.0,49.0,26.8,2.4,5.1,0.5,100.0,29.4,17.3,0.0,3.7
2022-02-24_01:35:11,27.8,29.8,50.0,38.0,37.0,37.0,50.0,26.2,0.0,1.9,2.8,100.0,29.5,17.4,0.0,3.7
2022-02-24_01:35:13,27.8,29.8,50.0,40.0,48.0,40.0,50.0,39.3,1.0,53.8,1.4,100.0,36.5,24.8,0.0,3.9
2022-02-24_01:35:15,27.8,29.8,52.0,41.0,49.0,41.0,51.0,50.8,1.5,99.0,2.9,99.5,42.1,30.9,0.0,4.0
2022-02-24_01:35:17,27.8,29.8,49.0,41.0,49.0,40.0,42.0,49.2,1.9,99.0,1.5,93.3,41.6,30.2,0.0,4.0
2022-02-24_01:35:19,27.8,29.8,50.0,38.0,38.0,40.0,50.0,26.0,1.0,12.6,1.9,88.0,29.7,17.5,0.0,3.8
2022-02-24_01:35:22,27.8,29.8,49.0,38.0,38.0,38.0,49.0,26.6,2.9,1.4,2.9,100.0,29.6,17.4,0.0,3.7
2022-02-24_01:35:24,27.8,29.8,47.0,39.0,47.0,39.0,39.0,28.6,1.0,37.5,9.3,66.8,30.8,18.6,0.0,3.8
2022-02-24_01:35:26,27.8,29.8,49.0,39.0,49.0,39.0,39.0,26.4,0.0,100.0,1.4,4.2,29.7,17.5,0.0,3.7
2022-02-24_01:35:28,27.8,29.8,49.0,39.0,49.0,39.0,41.0,26.0,1.0,100.0,0.5,2.9,29.9,17.5,0.0,3.7
2022-02-24_01:35:30,27.8,29.8,47.0,39.0,40.0,47.0,41.0,27.5,2.0,6.8,93.8,6.7,30.8,18.6,0.0,3.8
2022-02-24_01:35:32,27.8,29.8,46.0,38.0,39.0,46.0,40.0,26.0,1.4,1.4,100.0,1.0,29.7,17.4,0.0,3.7
2022-02-24_01:35:34,27.8,29.8,47.0,39.0,47.0,38.0,40.0,27.5,1.5,60.6,41.8,5.8,30.8,18.5,0.0,3.8
2022-02-24_01:35:36,27.8,29.8,47.0,39.0,47.0,38.0,40.0,25.8,0.5,100.0,1.0,1.9,29.9,17.5,0.0,3.7
2022-02-24_01:35:38,27.8,29.8,48.0,38.0,39.0,38.0,48.0,26.4,1.9,82.7,1.0,19.6,30.2,17.8,0.0,3.8
2022-02-24_01:35:40,27.8,29.8,51.0,38.0,38.0,37.0,51.0,25.7,1.4,0.5,1.0,100.0,29.4,17.3,0.0,3.7
2022-02-24_01:35:42,27.8,29.8,51.0,37.0,37.0,38.0,49.0,25.8,1.9,0.5,0.5,100.0,29.5,17.3,0.0,3.7
2022-02-24_01:35:44,27.8,29.8,49.0,49.0,39.0,37.0,41.0,27.7,69.4,6.7,1.5,32.2,30.8,18.6,0.0,3.8
2022-02-24_01:35:47,27.8,29.8,45.0,45.0,40.0,37.0,40.0,25.8,100.0,1.0,1.4,0.5,29.9,17.5,0.0,3.7
2022-02-24_01:35:49,27.8,29.8,51.0,39.0,38.0,38.0,50.0,27.4,70.8,6.3,2.4,30.1,30.8,18.5,0.0,3.8
2022-02-24_01:35:51,27.8,29.8,51.0,37.0,37.0,40.0,49.0,26.8,0.5,5.1,1.9,100.0,29.4,17.2,0.0,3.7
2022-02-24_01:35:53,27.8,29.8,50.0,37.0,37.0,38.0,50.0,26.5,0.0,3.8,1.4,100.0,29.5,17.4,0.0,3.7
2022-02-24_01:35:55,27.8,29.8,47.0,47.0,39.0,38.0,40.0,28.1,80.3,8.1,4.3,20.8,30.8,18.6,0.0,3.8
2022-02-24_01:35:57,27.8,29.8,47.0,47.0,40.0,36.0,39.0,25.9,100.0,0.5,1.0,1.9,30.0,17.6,0.0,3.7
2022-02-24_01:35:59,27.8,29.8,48.0,39.0,48.0,48.0,42.0,35.5,59.4,39.4,16.0,26.7,35.0,23.0,0.0,3.9
2022-02-24_01:36:01,27.8,29.8,50.0,40.0,50.0,49.0,42.0,51.0,1.4,99.5,99.5,2.9,42.6,31.2,0.0,4.0
2022-02-24_01:36:03,27.8,29.8,49.0,41.0,49.0,47.0,42.0,50.8,1.4,99.5,100.0,1.5,42.5,31.2,0.0,4.0
2022-02-24_01:36:05,27.8,29.8,49.0,49.0,40.0,37.0,39.0,26.5,72.1,29.8,2.4,1.4,30.2,17.8,0.0,3.8
2022-02-24_01:36:07,27.8,29.8,49.0,49.0,39.0,38.0,39.0,25.7,100.0,1.0,0.0,1.0,29.9,17.6,0.0,3.7
2022-02-24_01:36:09,27.8,29.8,48.0,48.0,40.0,37.0,42.0,28.0,92.7,2.4,1.9,15.8,31.1,18.8,0.0,3.8
2022-02-24_01:36:12,27.8,29.8,49.0,49.0,40.0,37.0,40.0,26.0,100.0,1.4,0.5,1.9,29.9,17.6,0.0,3.7
2022-02-24_01:36:14,27.8,29.8,47.0,47.0,39.0,36.0,38.0,25.9,100.0,1.4,0.5,0.5,29.9,17.5,0.0,3.7
2022-02-24_01:36:16,27.8,29.8,47.0,39.0,47.0,38.0,40.0,28.2,35.9,71.8,4.2,1.4,31.0,18.7,0.0,3.8
2022-02-24_01:36:18,27.8,29.8,47.0,40.0,47.0,38.0,40.0,26.7,1.9,100.0,1.9,3.8,29.8,17.5,0.0,3.7
2022-02-24_01:36:20,27.8,29.8,48.0,39.0,38.0,38.0,48.0,27.6,1.4,85.0,1.0,22.7,30.7,18.5,0.0,3.7
2022-02-24_01:36:22,27.8,29.8,50.0,38.0,38.0,38.0,50.0,26.0,1.5,1.4,0.5,100.0,29.5,17.4,0.0,3.7
2022-02-24_01:36:24,27.8,29.8,48.0,37.0,38.0,39.0,48.0,25.9,1.9,0.5,1.0,100.0,29.5,17.3,0.0,3.7
2022-02-24_01:36:26,27.8,29.8,47.0,38.0,39.0,47.0,41.0,27.7,1.9,10.6,67.1,30.8,30.5,18.3,0.0,3.8
2022-02-24_01:36:28,27.8,29.8,47.0,38.0,41.0,46.0,40.0,25.7,0.5,1.4,100.0,1.0,29.7,17.4,0.0,3.7
2022-02-24_01:36:30,27.8,29.8,49.0,38.0,40.0,39.0,49.0,27.8,1.9,1.9,88.0,19.2,30.7,18.5,0.0,3.8
2022-02-24_01:36:32,27.8,29.8,48.0,37.0,39.0,38.0,48.0,25.9,0.0,2.9,0.5,100.0,29.5,17.3,0.0,3.7
2022-02-24_01:36:34,27.8,29.8,49.0,37.0,37.0,37.0,49.0,26.7,1.0,4.7,1.4,100.0,29.5,17.3,0.0,3.7
2022-02-24_01:36:37,27.8,29.8,47.0,40.0,47.0,39.0,40.0,28.5,1.4,83.7,7.7,20.7,30.8,18.5,0.0,3.8
2022-02-24_01:36:39,27.8,29.8,47.0,39.0,47.0,38.0,39.0,25.8,0.5,100.0,1.4,1.0,29.7,17.4,0.0,3.7
2022-02-24_01:36:41,27.8,29.8,47.0,38.0,47.0,38.0,39.0,27.5,1.0,100.0,1.9,7.3,31.0,18.7,0.0,3.8
2022-02-24_01:36:43,27.8,29.8,47.0,40.0,47.0,38.0,40.0,25.7,0.5,100.0,1.5,0.0,29.8,17.5,0.0,3.7
2022-02-24_01:36:45,27.8,29.8,49.0,39.0,49.0,40.0,41.0,26.1,1.4,100.0,1.0,1.9,29.9,17.6,0.0,3.8
2022-02-24_01:36:47,27.8,29.8,50.0,50.0,49.0,40.0,41.0,50.4,95.7,99.5,2.9,2.4,42.7,31.2,0.0,3.9
2022-02-24_01:36:49,27.8,29.8,50.0,50.0,49.0,41.0,40.0,50.9,99.0,99.5,2.4,2.4,42.8,31.4,0.0,4.0
2022-02-24_01:36:51,27.8,29.8,48.0,48.0,41.0,37.0,40.0,37.3,99.5,44.9,1.9,1.5,35.9,24.0,0.0,4.0
2022-02-24_01:36:53,27.8,29.8,48.0,48.0,40.0,36.0,39.0,25.7,100.0,0.5,1.9,1.0,29.9,17.6,0.0,3.7
2022-02-24_01:36:55,27.8,29.8,47.0,47.0,40.0,37.0,38.0,26.0,100.0,1.0,1.0,1.0,29.9,17.5,0.0,3.7
2022-02-24_01:36:57,27.8,29.8,49.0,38.0,38.0,39.0,49.0,28.3,19.8,7.7,2.4,83.7,30.9,18.7,0.0,3.9
2022-02-24_01:36:59,27.8,29.8,48.0,38.0,38.0,37.0,49.0,26.6,2.4,2.4,1.4,100.0,29.5,17.3,0.0,3.7
2022-02-24_01:37:02,27.8,29.8,47.0,47.0,40.0,37.0,40.0,28.4,39.7,9.4,3.3,62.0,30.8,18.6,0.0,3.8
2022-02-24_01:37:04,27.8,29.8,48.0,48.0,40.0,37.0,41.0,25.8,100.0,1.0,0.5,1.4,29.9,17.5,0.0,3.7
2022-02-24_01:37:06,27.8,29.8,48.0,48.0,39.0,38.0,39.0,25.9,100.0,1.0,0.5,1.4,30.0,17.6,0.0,3.7
2022-02-24_01:37:08,27.8,29.8,49.0,38.0,38.0,37.0,49.0,27.5,4.3,1.0,7.2,97.6,30.5,18.4,0.0,3.8
2022-02-24_01:37:10,27.8,29.8,51.0,37.0,37.0,37.0,50.0,25.8,1.0,1.0,0.0,100.0,29.4,17.2,0.0,3.7
2022-02-24_01:37:12,27.8,29.8,51.0,38.0,37.0,39.0,50.0,27.4,1.0,1.0,7.7,100.0,30.5,18.4,0.0,3.8
2022-02-24_01:37:14,27.8,29.8,51.0,37.0,38.0,38.0,50.0,25.9,1.4,1.0,1.0,100.0,29.4,17.3,0.0,3.7
2022-02-24_01:37:16,27.8,29.8,47.0,39.0,47.0,39.0,40.0,26.9,2.9,7.1,2.9,94.2,30.0,17.8,0.0,3.8
2022-02-24_01:37:18,27.8,29.8,46.0,39.0,48.0,40.0,40.0,26.4,1.0,100.0,3.9,1.0,30.1,17.9,0.0,3.7
2022-02-24_01:37:20,27.8,29.8,48.0,41.0,48.0,39.0,40.0,26.1,1.9,100.0,0.5,1.9,29.9,17.5,0.0,3.7
2022-02-24_01:37:22,27.8,29.8,48.0,37.0,37.0,38.0,49.0,28.3,1.9,33.8,8.9,68.1,30.5,18.4,0.0,3.8
2022-02-24_01:37:24,27.8,29.8,48.0,38.0,37.0,37.0,49.0,25.9,2.4,1.0,0.5,100.0,29.4,17.2,0.0,3.7
2022-02-24_01:37:27,27.8,29.8,48.0,40.0,48.0,38.0,40.0,28.2,1.9,21.6,6.7,82.7,30.5,18.3,0.0,3.8
2022-02-24_01:37:29,27.8,29.8,47.0,38.0,47.0,38.0,40.0,26.6,1.9,100.0,1.0,3.7,29.7,17.4,0.0,3.7
2022-02-24_01:37:31,27.8,29.8,48.0,40.0,48.0,39.0,40.0,26.1,1.4,100.0,1.0,2.4,29.7,17.4,0.0,3.7
2022-02-24_01:37:33,27.8,29.8,51.0,39.0,40.0,49.0,51.0,42.5,3.4,32.5,65.7,69.4,38.2,26.6,0.0,4.0
2022-02-24_01:37:35,27.8,29.8,51.0,39.0,42.0,49.0,51.0,51.0,2.0,1.4,99.5,99.5,42.3,31.1,0.0,4.0
2022-02-24_01:37:37,27.8,29.8,46.0,39.0,39.0,46.0,42.0,45.0,2.9,1.0,97.1,78.8,39.5,27.9,0.0,4.1
