Time,"Acpitz,0","Acpitz,1",PackageId0,"Core0,Pkg0","Core1,Pkg0","Core2,Pkg0","Core3,Pkg0",Avg,Core 0,Core 1,Core 2,Core 3,package-0,"core,Pkg0","uncore,Pkg0","dram,Pkg0"
2022-03-17_05:39:26,27.8,29.8,54.0,48.0,54.0,46.0,48.0,28.6,4.4,100.0,4.4,4.5,31.3,19.1,0.0,5.2
2022-03-17_05:39:28,27.8,29.8,53.0,48.0,48.0,53.0,47.0,28.9,4.9,14.1,90.4,5.4,31.2,19.0,0.0,5.2
2022-03-17_05:39:30,27.8,29.8,54.0,49.0,54.0,45.0,48.0,28.9,5.4,94.2,10.2,5.3,31.2,19.0,0.0,5.2
2022-03-17_05:39:32,27.8,29.8,55.0,48.0,47.0,46.0,55.0,28.7,5.8,9.7,7.4,91.8,31.0,18.8,0.0,5.2
2022-03-17_05:39:34,27.8,29.8,54.0,47.0,47.0,47.0,54.0,29.0,5.4,5.3,4.9,99.5,31.0,18.8,0.0,5.2
2022-03-17_05:39:36,27.8,29.8,53.0,48.0,53.0,46.0,47.0,28.6,4.4,97.1,4.8,6.9,31.3,19.0,0.0,5.2
2022-03-17_05:39:38,27.8,29.8,55.0,48.0,55.0,46.0,47.0,28.5,4.4,99.5,4.4,3.9,31.2,18.9,0.0,5.2
2022-03-17_05:39:41,27.8,29.8,54.0,54.0,47.0,46.0,47.0,29.9,99.5,8.1,5.7,5.3,31.7,19.4,0.0,5.2
2022-03-17_05:39:43,27.8,29.8,54.0,54.0,49.0,46.0,46.0,30.1,99.5,4.9,7.7,7.1,31.7,19.5,0.0,5.2
2022-03-17_05:39:45,27.8,29.8,54.0,46.0,48.0,52.0,47.0,30.4,12.3,6.2,96.2,7.6,31.5,19.2,0.0,5.2
2022-03-17_05:39:47,27.8,29.8,54.0,54.0,47.0,45.0,47.0,28.8,96.7,4.9,7.3,5.3,31.5,19.1,0.0,5.2
2022-03-17_05:39:49,27.8,29.8,55.0,54.0,52.0,53.0,55.0,29.2,98.1,6.2,8.6,3.4,31.2,18.9,0.0,5.2
2022-03-17_05:39:51,27.8,29.8,55.0,54.0,54.0,52.0,55.0,29.1,5.4,4.9,99.5,5.7,31.2,19.0,0.0,5.2
2022-03-17_05:39:53,27.8,29.8,55.0,55.0,54.0,53.0,53.0,28.9,4.9,6.2,100.0,3.9,31.2,18.9,0.0,5.2
2022-03-17_05:39:55,27.8,29.8,54.0,49.0,48.0,54.0,50.0,30.1,8.1,5.8,99.5,6.7,31.3,19.1,0.0,5.2
2022-03-17_05:39:57,27.8,29.8,54.0,48.0,50.0,54.0,48.0,29.1,65.9,4.9,40.8,4.4,31.3,19.0,0.0,5.2
2022-03-17_05:39:59,27.8,29.8,54.0,54.0,47.0,47.0,49.0,29.1,11.3,6.2,93.3,4.4,31.2,19.0,0.0,5.2
2022-03-17_05:40:01,27.8,29.8,54.0,54.0,49.0,47.0,48.0,28.8,99.5,4.0,3.9,5.8,31.4,19.1,0.0,5.2
2022-03-17_05:40:04,27.8,29.8,54.0,48.0,49.0,54.0,48.0,30.2,91.8,5.4,17.6,5.3,32.1,19.9,0.0,5.2
2022-03-17_05:40:06,27.8,29.8,53.0,48.0,48.0,53.0,47.0,29.3,5.9,5.8,99.5,5.3,31.3,19.1,0.0,5.2
2022-03-17_05:40:08,27.8,29.8,55.0,55.0,53.0,46.0,49.0,30.5,68.7,11.6,36.2,4.9,32.1,19.9,0.0,5.2
2022-03-17_05:40:10,27.8,29.8,53.0,49.0,53.0,46.0,48.0,30.8,5.9,100.0,4.9,11.1,32.2,20.0,0.0,5.2
2022-03-17_05:40:12,27.8,29.8,54.0,54.0,48.0,45.0,47.0,29.3,17.0,88.1,6.8,4.4,31.4,19.2,0.0,5.2
2022-03-17_05:40:14,27.8,29.8,54.0,48.0,47.0,46.0,54.0,29.8,27.0,4.6,5.0,81.4,31.4,19.2,0.0,5.2
2022-03-17_05:40:16,27.8,29.8,53.0,48.0,53.0,47.0,46.0,29.2,6.8,39.9,4.4,65.4,31.3,19.0,0.0,5.2
2022-03-17_05:40:18,27.8,29.8,56.0,47.0,47.0,48.0,56.0,28.8,5.4,52.0,5.3,52.7,31.3,19.1,0.0,5.2
2022-03-17_05:40:20,27.8,29.8,55.0,51.0,49.0,51.0,55.0,32.5,12.2,63.6,11.2,43.5,33.0,21.0,0.0,5.2
2022-03-17_05:40:22,27.8,29.8,55.0,46.0,48.0,46.0,55.0,33.3,18.2,7.3,7.3,99.5,33.1,21.1,0.0,5.2
2022-03-17_05:40:24,27.8,29.8,55.0,48.0,47.0,47.0,55.0,33.0,15.3,10.6,8.3,96.6,33.2,21.2,0.0,5.3
2022-03-17_05:40:26,27.8,29.8,53.0,47.0,49.0,53.0,47.0,31.1,87.5,7.4,19.9,8.7,32.7,20.5,0.0,5.2
2022-03-17_05:40:28,27.8,29.8,53.0,53.0,47.0,46.0,46.0,29.4,57.5,5.3,45.6,8.2,31.6,19.4,0.0,5.2
2022-03-17_05:40:31,27.8,29.8,55.0,48.0,48.0,48.0,55.0,29.1,84.5,5.8,4.5,21.2,31.5,19.2,0.0,5.2
2022-03-17_05:40:33,27.8,29.8,53.0,46.0,49.0,53.0,48.0,29.0,6.3,3.9,21.4,83.7,31.3,19.1,0.0,5.2
2022-03-17_05:40:35,27.8,29.8,55.0,55.0,47.0,44.0,46.0,29.7,72.0,7.2,30.9,7.8,31.6,19.3,0.0,5.2
2022-03-17_05:40:37,27.8,29.8,54.0,54.0,47.0,46.0,48.0,29.4,100.0,9.0,4.9,3.9,31.5,19.2,0.0,5.2
2022-03-17_05:40:39,27.8,29.8,55.0,47.0,47.0,47.0,55.0,29.4,15.0,5.4,5.8,90.5,31.2,19.1,0.0,5.2
2022-03-17_05:40:41,27.8,29.8,54.0,47.0,47.0,53.0,49.0,29.1,4.0,5.3,13.1,92.8,31.3,19.2,0.0,5.2
2022-03-17_05:40:43,27.8,29.8,54.0,48.0,47.0,47.0,54.0,28.9,5.4,7.4,21.4,80.8,31.3,19.1,0.0,5.2
2022-03-17_05:40:45,27.8,29.8,54.0,48.0,46.0,47.0,56.0,28.9,5.4,4.4,4.9,100.0,31.2,19.2,0.0,5.2
2022-03-17_05:40:47,27.8,29.8,54.0,48.0,47.0,47.0,54.0,29.1,6.3,4.9,4.9,99.5,31.2,19.0,0.0,5.2
2022-03-17_05:40:49,27.8,29.8,55.0,55.0,48.0,46.0,47.0,28.8,59.4,3.9,4.8,46.9,31.2,19.0,0.0,5.2
2022-03-17_05:40:51,27.8,29.8,54.0,48.0,47.0,46.0,54.0,28.8,74.6,5.8,3.9,29.8,31.3,19.1,0.0,5.2
2022-03-17_05:40:54,27.8,29.8,54.0,49.0,47.0,46.0,54.0,28.9,4.5,4.0,5.3,100.0,31.3,19.3,0.0,5.2
2022-03-17_05:40:56,27.8,29.8,55.0,55.0,49.0,45.0,48.0,29.0,32.5,3.9,4.9,73.9,31.3,19.2,0.0,5.2
2022-03-17_05:40:58,27.8,29.8,52.0,48.0,49.0,52.0,47.0,29.3,49.0,5.8,56.7,5.3,31.4,19.2,0.0,5.2
2022-03-17_05:41:00,27.8,29.8,54.0,48.0,48.0,54.0,47.0,29.6,4.9,23.3,82.0,8.0,31.3,19.1,0.0,5.2
2022-03-17_05:41:02,27.8,29.8,52.0,47.0,48.0,52.0,48.0,29.8,8.5,5.8,99.5,5.4,31.3,19.1,0.0,5.2
2022-03-17_05:41:04,27.8,29.8,54.0,47.0,47.0,47.0,54.0,29.0,3.9,5.3,69.2,36.8,31.2,19.0,0.0,5.2
2022-03-17_05:41:06,27.8,29.8,55.0,47.0,46.0,47.0,55.0,28.8,4.9,4.4,4.9,100.0,31.1,19.0,0.0,5.2
2022-03-17_05:41:08,27.8,29.8,54.0,48.0,48.0,54.0,47.0,29.0,5.9,4.4,55.8,49.3,31.1,19.0,0.0,5.2
2022-03-17_05:41:10,27.8,29.8,56.0,48.0,47.0,46.0,56.0,28.8,5.4,3.9,54.6,50.5,31.4,19.2,0.0,5.2
2022-03-17_05:41:12,27.8,29.8,54.0,47.0,47.0,46.0,54.0,29.4,5.4,5.3,5.7,99.5,31.1,19.0,0.0,5.2
2022-03-17_05:41:14,27.8,29.8,53.0,47.0,47.0,47.0,55.0,28.7,5.4,4.9,29.8,75.2,31.3,19.2,0.0,5.2
2022-03-17_05:41:17,27.8,29.8,55.0,46.0,48.0,47.0,55.0,29.1,5.8,4.9,4.9,100.0,31.2,19.1,0.0,5.2
2022-03-17_05:41:19,27.8,29.8,54.0,54.0,47.0,45.0,47.0,28.9,42.9,5.8,4.9,61.8,31.3,19.1,0.0,5.2
2022-03-17_05:41:21,27.8,29.8,53.0,47.0,49.0,53.0,48.0,29.2,11.1,5.4,95.2,4.9,31.3,19.1,0.0,5.2
2022-03-17_05:41:23,27.8,29.8,54.0,54.0,47.0,45.0,48.0,29.1,44.0,6.3,37.0,29.0,31.2,19.0,0.0,5.2
2022-03-17_05:41:25,27.8,29.8,54.0,48.0,49.0,53.0,49.0,34.2,62.8,12.0,49.0,13.0,33.9,21.7,0.0,5.3
2022-03-17_05:41:27,27.8,29.8,53.0,50.0,50.0,52.0,50.0,33.7,11.2,12.0,99.5,11.3,34.2,21.9,0.0,5.3
2022-03-17_05:41:29,27.8,29.8,52.0,50.0,50.0,52.0,51.0,31.0,8.3,8.7,99.5,5.5,32.4,20.1,0.0,5.2
2022-03-17_05:41:31,27.8,29.8,54.0,54.0,49.0,47.0,49.0,31.3,90.4,9.9,18.8,7.2,32.7,20.3,0.0,5.2
2022-03-17_05:41:33,27.8,29.8,52.0,49.0,49.0,52.0,48.0,31.7,76.0,9.6,32.5,9.1,32.5,20.2,0.0,5.2
2022-03-17_05:41:35,27.8,29.8,52.0,47.0,48.0,53.0,49.0,29.4,4.9,4.9,100.0,6.4,31.7,19.5,0.0,5.2
2022-03-17_05:41:37,27.8,29.8,51.0,51.0,49.0,46.0,48.0,29.7,11.7,28.6,71.6,6.3,31.8,19.6,0.0,5.2
2022-03-17_05:41:40,27.8,29.8,54.0,49.0,49.0,54.0,47.0,30.5,7.8,6.9,98.6,7.3,32.2,20.0,0.0,5.2
2022-03-17_05:41:42,27.8,29.8,52.0,47.0,48.0,52.0,47.0,28.7,6.4,61.0,42.2,5.9,31.3,19.3,0.0,5.0
2022-03-17_05:41:44,27.8,29.8,54.0,48.0,47.0,47.0,54.0,30.7,6.3,34.5,9.7,71.0,32.0,19.9,0.0,5.2
2022-03-17_05:41:46,27.8,29.8,54.0,48.0,54.0,48.0,47.0,30.0,27.0,32.4,6.9,52.9,32.0,19.8,0.0,5.2
2022-03-17_05:41:48,27.8,29.8,54.0,49.0,54.0,49.0,47.0,30.5,6.4,100.0,7.8,7.7,32.3,20.0,0.0,5.2
2022-03-17_05:41:50,27.8,29.8,54.0,54.0,48.0,46.0,47.0,30.6,91.4,17.1,6.8,6.4,32.1,19.8,0.0,5.2
2022-03-17_05:41:52,27.8,29.8,54.0,49.0,54.0,47.0,48.0,31.6,51.5,56.5,10.0,8.2,32.7,20.3,0.0,5.3
2022-03-17_05:41:54,27.8,29.8,54.0,49.0,54.0,47.0,48.0,30.9,7.7,99.5,8.7,7.7,32.3,19.9,0.0,5.2
2022-03-17_05:41:56,27.8,29.8,56.0,48.0,47.0,48.0,56.0,30.2,7.2,78.8,9.7,24.8,32.2,19.8,0.0,5.2
2022-03-17_05:41:58,27.8,29.8,56.0,47.0,48.0,47.0,56.0,31.9,10.4,7.7,9.0,99.5,32.4,20.2,0.0,5.2
2022-03-17_05:42:00,27.8,29.8,53.0,53.0,47.0,45.0,47.0,29.2,38.6,5.3,4.5,66.8,31.5,19.3,0.0,5.2
2022-03-17_05:42:02,27.8,29.8,55.0,48.0,47.0,47.0,55.0,29.3,12.1,68.7,5.8,30.9,31.5,19.3,0.0,5.2
2022-03-17_05:42:05,27.8,29.8,54.0,54.0,48.0,45.0,46.0,29.2,31.4,6.3,4.9,73.9,31.3,19.1,0.0,5.2
2022-03-17_05:42:07,27.8,29.8,54.0,51.0,54.0,47.0,47.0,28.8,21.2,84.1,5.4,4.4,31.4,19.1,0.0,5.2
2022-03-17_05:42:09,27.8,29.8,56.0,48.0,48.0,47.0,56.0,30.5,6.4,79.7,7.3,27.8,32.4,20.2,0.0,5.2
2022-03-17_05:42:11,27.8,29.8,54.0,54.0,46.0,46.0,47.0,30.0,76.9,5.8,6.3,30.8,31.9,19.6,0.0,5.2
2022-03-17_05:42:13,27.8,29.8,54.0,48.0,47.0,49.0,55.0,29.3,11.2,4.9,8.4,91.8,31.2,19.1,0.0,5.2
2022-03-17_05:42:15,27.8,29.8,55.0,48.0,46.0,47.0,56.0,29.9,6.8,8.0,4.9,100.0,31.3,19.1,0.0,5.2
2022-03-17_05:42:17,27.8,29.8,55.0,47.0,47.0,49.0,56.0,29.5,6.3,6.2,4.9,99.5,31.2,19.1,0.0,5.2
2022-03-17_05:42:19,27.8,29.8,54.0,50.0,54.0,47.0,47.0,29.3,6.8,36.6,38.8,35.0,31.4,19.2,0.0,5.2
2022-03-17_05:42:21,27.8,29.8,54.0,54.0,46.0,46.0,46.0,28.7,25.7,67.6,13.7,6.9,31.4,19.2,0.0,5.2
2022-03-17_05:42:23,27.8,29.8,54.0,50.0,54.0,48.0,48.0,30.3,68.1,28.6,19.0,5.8,31.8,19.5,0.0,5.2
2022-03-17_05:42:25,27.8,29.8,54.0,48.0,47.0,46.0,53.0,29.7,5.4,67.1,6.8,39.0,31.8,19.6,0.0,5.2
2022-03-17_05:42:28,27.8,29.8,55.0,49.0,46.0,48.0,55.0,29.9,53.2,5.0,6.3,54.6,31.9,19.8,0.0,5.2
2022-03-17_05:42:30,27.8,29.8,55.0,48.0,48.0,47.0,55.0,29.8,4.5,6.8,5.4,99.5,31.7,19.5,0.0,5.2
2022-03-17_05:42:32,27.8,29.8,55.0,55.0,49.0,46.0,46.0,29.7,42.7,6.3,6.3,63.6,31.7,19.5,0.0,5.2
2022-03-17_05:42:34,27.8,29.8,55.0,55.0,47.0,46.0,46.0,29.0,100.0,5.3,5.4,5.3,31.4,19.1,0.0,5.2
2022-03-17_05:42:36,27.8,29.8,56.0,56.0,47.0,47.0,47.0,29.5,99.5,5.3,6.7,6.3,31.5,19.2,0.0,5.2
2022-03-17_05:42:38,27.8,29.8,53.0,47.0,47.0,53.0,49.0,29.6,73.2,5.7,29.5,9.6,31.4,19.1,0.0,5.2
2022-03-17_05:42:40,27.8,29.8,52.0,49.0,46.0,52.0,47.0,29.6,5.4,10.0,96.7,4.9,31.3,19.0,0.0,5.2
2022-03-17_05:42:42,27.8,29.8,52.0,49.0,47.0,52.0,48.0,29.2,6.4,5.8,99.5,4.9,31.5,19.3,0.0,5.2
2022-03-17_05:42:44,27.8,29.8,55.0,50.0,55.0,47.0,46.0,29.2,5.0,46.4,59.7,4.8,31.4,19.2,0.0,5.2
2022-03-17_05:42:46,27.8,29.8,54.0,50.0,54.0,47.0,48.0,30.0,6.9,73.3,33.3,5.0,31.9,19.7,0.0,5.2
2022-03-17_05:42:48,27.8,29.8,54.0,49.0,54.0,46.0,47.0,30.4,14.1,90.8,10.2,5.9,32.2,20.0,0.0,5.2
2022-03-17_05:42:50,27.8,29.8,53.0,48.0,48.0,53.0,47.0,29.5,19.6,32.7,45.6,20.5,31.9,19.8,0.0,5.2
2022-03-17_05:42:53,27.8,29.8,55.0,48.0,47.0,46.0,55.0,29.3,6.4,6.3,46.3,58.0,31.5,19.3,0.0,5.2
2022-03-17_05:42:55,27.8,29.8,54.0,54.0,47.0,45.0,47.0,29.2,50.7,5.3,5.3,55.3,31.4,19.2,0.0,5.2
2022-03-17_05:42:57,27.8,29.8,55.0,55.0,48.0,46.0,47.0,29.2,100.0,4.4,5.9,5.3,31.7,19.4,0.0,5.2
2022-03-17_05:42:59,27.8,29.8,54.0,48.0,54.0,47.0,50.0,29.6,55.5,29.5,4.9,27.9,31.5,19.3,0.0,5.2
2022-03-17_05:43:01,27.8,29.8,54.0,48.0,54.0,47.0,48.0,29.4,4.9,100.0,7.2,5.3,31.5,19.3,0.0,5.2
2022-03-17_05:43:03,27.8,29.8,55.0,48.0,47.0,46.0,56.0,29.5,6.8,68.1,6.3,36.9,31.5,19.3,0.0,5.2
2022-03-17_05:43:05,27.8,29.8,56.0,46.0,47.0,47.0,56.0,29.4,7.2,5.4,3.9,100.0,31.3,19.3,0.0,5.2
2022-03-17_05:43:07,27.8,29.8,56.0,47.0,47.0,46.0,56.0,29.3,6.3,4.3,5.8,99.5,31.3,19.2,0.0,5.2
2022-03-17_05:43:09,27.8,29.8,54.0,50.0,52.0,49.0,55.0,30.6,7.7,6.3,6.8,100.0,31.8,19.8,0.0,5.2
2022-03-17_05:43:11,27.8,29.8,56.0,47.0,47.0,47.0,55.0,30.4,8.8,6.3,5.4,99.5,32.3,20.1,0.0,5.2
2022-03-17_05:43:13,27.8,29.8,55.0,55.0,47.0,46.0,47.0,29.9,59.3,4.9,7.2,49.0,31.7,19.4,0.0,5.2
2022-03-17_05:43:16,27.8,29.8,53.0,48.0,48.0,53.0,47.0,29.2,46.9,6.3,58.5,4.4,31.5,19.2,0.0,5.2
2022-03-17_05:43:18,27.8,29.8,53.0,47.0,48.0,53.0,48.0,30.3,8.1,26.8,55.1,31.6,32.0,19.7,0.0,5.2
2022-03-17_05:43:20,27.8,29.8,55.0,49.0,49.0,47.0,55.0,30.5,6.3,8.2,69.6,37.4,32.2,20.1,0.0,5.2
2022-03-17_05:43:22,27.8,29.8,55.0,48.0,47.0,49.0,55.0,30.3,6.3,6.4,7.2,99.5,31.9,19.8,0.0,5.2
2022-03-17_05:43:24,27.8,29.8,54.0,48.0,48.0,48.0,54.0,30.0,6.3,15.2,6.8,91.3,31.9,19.8,0.0,5.2
2022-03-17_05:43:26,27.8,29.8,55.0,49.0,49.0,48.0,55.0,31.6,8.3,8.3,9.3,99.5,32.7,20.5,0.0,5.3
2022-03-17_05:43:28,27.8,29.8,53.0,49.0,53.0,47.0,47.0,30.7,7.3,97.1,7.3,9.8,32.4,20.2,0.0,5.2
2022-03-17_05:43:30,27.8,29.8,52.0,48.0,50.0,52.0,49.0,31.8,7.9,44.1,66.0,8.3,33.0,20.7,0.0,5.3
2022-03-17_05:43:32,27.8,29.8,54.0,49.0,54.0,48.0,49.0,32.3,10.2,65.4,44.1,7.9,33.1,21.0,0.0,5.3
2022-03-17_05:43:34,27.8,29.8,53.0,49.0,49.0,53.0,49.0,30.9,8.1,41.1,66.4,7.3,32.3,20.0,0.0,5.2
2022-03-17_05:43:36,27.8,29.8,54.0,54.0,47.0,47.0,46.0,30.9,63.5,6.8,17.1,35.3,32.4,20.1,0.0,5.2
2022-03-17_05:43:38,27.8,29.8,52.0,48.0,48.0,52.0,48.0,31.3,45.7,9.6,58.7,11.6,32.2,19.9,0.0,5.2
2022-03-17_05:43:41,27.8,29.8,52.0,48.0,49.0,52.0,47.0,29.6,4.9,6.8,99.5,4.9,31.9,19.7,0.0,5.2
2022-03-17_05:43:43,27.8,29.8,54.0,54.0,48.0,45.0,47.0,29.9,75.5,6.4,30.4,5.8,31.9,19.7,0.0,5.2
2022-03-17_05:43:45,27.8,29.8,54.0,47.0,48.0,46.0,54.0,28.9,37.1,5.4,4.4,68.2,31.3,19.1,0.0,5.2
2022-03-17_05:43:47,27.8,29.8,54.0,48.0,54.0,46.0,47.0,29.2,4.9,63.2,5.9,42.4,31.5,19.3,0.0,5.2
2022-03-17_05:43:49,27.8,29.8,53.0,48.0,53.0,46.0,47.0,29.4,5.4,99.5,5.9,4.9,31.8,19.6,0.0,5.2
2022-03-17_05:43:51,27.8,29.8,55.0,46.0,45.0,47.0,56.0,29.4,5.4,34.1,5.9,71.2,31.3,19.1,0.0,5.2
2022-03-17_05:43:53,27.8,29.8,56.0,47.0,46.0,46.0,54.0,31.8,8.3,7.8,10.6,100.0,32.6,20.4,0.0,5.3
2022-03-17_05:43:55,27.8,29.8,54.0,46.0,45.0,48.0,55.0,29.6,5.4,5.4,7.2,99.5,31.5,19.4,0.0,5.2
2022-03-17_05:43:57,27.8,29.8,55.0,49.0,49.0,53.0,52.0,30.6,8.1,6.3,25.9,81.2,32.2,19.9,0.0,5.2
2022-03-17_05:43:59,27.8,29.8,55.0,48.0,47.0,47.0,54.0,29.9,6.8,4.9,32.2,75.0,31.9,19.7,0.0,5.2
2022-03-17_05:44:01,27.8,29.8,55.0,46.0,46.0,47.0,54.0,30.9,9.1,7.3,7.2,99.5,32.2,20.1,0.0,5.2
2022-03-17_05:44:04,27.8,29.8,53.0,53.0,49.0,46.0,47.0,30.6,26.2,7.2,6.8,80.9,32.3,20.0,0.0,5.2
2022-03-17_05:44:06,27.8,29.8,55.0,53.0,48.0,46.0,47.0,30.6,100.0,7.7,7.2,6.8,32.4,20.0,0.0,5.2
2022-03-17_05:44:08,27.8,29.8,53.0,48.0,54.0,48.0,47.0,29.2,31.4,74.9,5.8,4.5,31.8,19.5,0.0,5.2
2022-03-17_05:44:10,27.8,29.8,54.0,47.0,47.0,54.0,51.0,29.2,4.4,78.7,27.2,5.4,31.7,19.6,0.0,5.2
2022-03-17_05:44:12,27.8,29.8,52.0,48.0,49.0,51.0,50.0,29.5,6.3,5.4,99.5,5.9,31.6,19.4,0.0,5.2
2022-03-17_05:44:14,27.8,29.8,54.0,54.0,49.0,46.0,48.0,29.5,80.8,4.9,26.0,6.2,31.5,19.2,0.0,5.2
2022-03-17_05:44:16,27.8,29.8,55.0,49.0,55.0,47.0,48.0,29.3,24.3,80.7,7.2,4.8,31.5,19.2,0.0,5.2
2022-03-17_05:44:18,27.8,29.8,54.0,47.0,47.0,48.0,54.0,30.2,7.6,24.9,7.7,81.3,31.4,19.2,0.0,5.2
2022-03-17_05:44:20,27.8,29.8,55.0,47.0,47.0,46.0,55.0,29.0,5.4,4.9,4.4,100.0,31.4,19.3,0.0,5.2
2022-03-17_05:44:22,27.8,29.8,54.0,48.0,46.0,47.0,54.0,29.0,5.4,3.9,4.9,99.5,31.3,19.2,0.0,5.2
2022-03-17_05:44:24,27.8,29.8,54.0,54.0,48.0,46.0,47.0,29.8,52.2,5.9,38.7,22.3,31.9,19.5,0.0,5.2
2022-03-17_05:44:27,27.8,29.8,54.0,54.0,50.0,46.0,46.0,29.0,100.0,5.4,3.9,5.8,31.7,19.4,0.0,5.2
2022-03-17_05:44:29,27.8,29.8,54.0,46.0,49.0,54.0,47.0,29.3,23.1,8.7,79.4,4.9,31.5,19.1,0.0,5.2
2022-03-17_05:44:31,27.8,29.8,54.0,48.0,54.0,47.0,48.0,31.3,75.6,32.9,9.1,7.3,32.6,20.4,0.0,5.2
2022-03-17_05:44:33,27.8,29.8,55.0,49.0,47.0,49.0,55.0,30.5,9.1,24.6,6.9,80.8,32.0,19.8,0.0,5.2
2022-03-17_05:44:35,27.8,29.8,54.0,50.0,54.0,47.0,48.0,30.8,5.9,99.5,8.2,7.8,32.3,20.0,0.0,5.2
2022-03-17_05:44:37,27.8,29.8,54.0,54.0,48.0,45.0,46.0,30.0,30.6,16.8,66.2,6.3,31.7,19.5,0.0,5.2
2022-03-17_05:44:39,27.8,29.8,53.0,49.0,53.0,46.0,47.0,29.4,24.6,42.4,45.1,5.4,31.8,19.5,0.0,5.2
2022-03-17_05:44:41,27.8,29.8,53.0,49.0,53.0,47.0,47.0,30.1,7.2,99.5,4.4,8.1,31.7,19.4,0.0,5.2
2022-03-17_05:44:43,27.8,29.8,54.0,48.0,54.0,47.0,49.0,29.2,5.3,100.0,4.5,6.3,31.7,19.4,0.0,5.2
2022-03-17_05:44:45,27.8,29.8,55.0,48.0,55.0,46.0,46.0,29.4,5.9,99.5,4.9,6.2,31.6,19.4,0.0,5.2
2022-03-17_05:44:47,27.8,29.8,54.0,46.0,48.0,54.0,48.0,29.2,6.3,14.6,90.0,5.3,31.4,19.1,0.0,5.2
2022-03-17_05:44:49,27.8,29.8,53.0,47.0,48.0,51.0,48.0,30.1,6.7,25.1,81.7,7.1,31.5,19.3,0.0,5.2
2022-03-17_05:44:52,27.8,29.8,52.0,47.0,47.0,52.0,48.0,30.1,7.7,3.9,99.5,8.5,31.5,19.3,0.0,5.2
2022-03-17_05:44:54,27.8,29.8,56.0,46.0,48.0,46.0,55.0,29.1,4.4,5.4,72.9,32.5,31.3,19.0,0.0,5.2
2022-03-17_05:44:56,27.8,29.8,54.0,48.0,54.0,47.0,47.0,29.4,5.3,96.2,6.8,8.3,31.4,19.2,0.0,5.2
2022-03-17_05:44:58,27.8,29.8,53.0,48.0,54.0,47.0,50.0,29.0,5.3,100.0,5.8,4.4,31.6,19.3,0.0,5.2
2022-03-17_05:45:00,27.8,29.8,54.0,48.0,54.0,46.0,49.0,29.1,4.9,99.5,4.9,5.0,31.6,19.3,0.0,5.2
2022-03-17_05:45:02,27.8,29.8,54.0,49.0,54.0,46.0,47.0,30.1,5.0,100.0,6.8,7.3,32.0,19.8,0.0,5.2
2022-03-17_05:45:04,27.8,29.8,53.0,53.0,47.0,46.0,47.0,31.3,49.8,9.6,57.6,7.8,32.7,20.4,0.0,5.2
2022-03-17_05:45:06,27.8,29.8,53.0,49.0,53.0,46.0,48.0,31.2,21.8,85.0,7.4,10.4,32.3,20.0,0.0,5.2
2022-03-17_05:45:08,27.8,29.8,53.0,48.0,47.0,53.0,47.0,29.2,5.4,44.2,61.0,5.3,31.2,18.9,0.0,5.2
2022-03-17_05:45:10,27.8,29.8,53.0,51.0,50.0,53.0,50.0,27.5,7.2,5.4,65.2,32.0,29.8,18.0,0.0,4.9
2022-03-17_05:45:12,27.8,29.8,54.0,54.0,49.0,45.0,48.0,28.9,52.9,22.7,34.8,5.3,31.5,19.2,0.0,5.2
2022-03-17_05:45:14,27.8,29.8,54.0,54.0,48.0,46.0,49.0,29.1,100.0,5.3,4.4,5.9,31.5,19.3,0.0,5.2
2022-03-17_05:45:17,27.8,29.8,54.0,48.0,48.0,54.0,50.0,29.5,33.7,5.3,71.8,5.8,31.6,19.3,0.0,5.2
2022-03-17_05:45:19,27.8,29.8,53.0,49.0,48.0,53.0,49.0,28.9,5.4,4.9,100.0,4.4,31.5,19.4,0.0,5.2
2022-03-17_05:45:21,27.8,29.8,56.0,48.0,47.0,46.0,56.0,29.1,6.7,4.0,31.9,72.9,31.3,19.2,0.0,5.2
2022-03-17_05:45:23,27.8,29.8,56.0,48.0,46.0,47.0,56.0,29.8,9.1,4.9,5.4,100.0,31.3,19.4,0.0,5.2
2022-03-17_05:45:25,27.8,29.8,55.0,47.0,46.0,48.0,55.0,29.5,6.8,30.0,4.9,75.7,31.7,19.3,0.0,5.2
2022-03-17_05:45:27,27.8,29.8,54.0,47.0,54.0,46.0,48.0,28.9,4.9,24.4,4.9,80.6,31.1,19.0,0.0,5.2
2022-03-17_05:45:29,27.8,29.8,56.0,47.0,47.0,45.0,56.0,29.4,6.3,32.1,4.9,73.9,31.3,19.1,0.0,5.2
2022-03-17_05:45:31,27.8,29.8,54.0,54.0,47.0,45.0,48.0,29.8,97.1,9.0,4.9,7.8,31.5,19.2,0.0,5.2
2022-03-17_05:45:33,27.8,29.8,55.0,48.0,46.0,47.0,55.0,29.7,26.6,7.1,5.8,79.8,31.3,19.2,0.0,5.2
2022-03-17_05:45:35,27.8,29.8,55.0,47.0,47.0,46.0,54.0,29.5,5.4,6.7,5.3,99.5,31.2,19.1,0.0,5.2
2022-03-17_05:45:37,27.8,29.8,55.0,55.0,47.0,46.0,48.0,29.2,81.6,5.8,5.3,24.3,31.5,19.2,0.0,5.2
2022-03-17_05:45:40,27.8,29.8,53.0,48.0,48.0,53.0,48.0,28.8,22.3,4.9,82.3,4.4,31.3,19.1,0.0,5.2
