Time,"Acpitz,0","Acpitz,1",PackageId0,"Core0,Pkg0","Core1,Pkg0","Core2,Pkg0","Core3,Pkg0",Avg,Core 0,Core 1,Core 2,Core 3,package-0,"core,Pkg0","uncore,Pkg0","dram,Pkg0"
2022-03-10_04:44:43,27.8,29.8,38.0,36.0,37.0,36.0,38.0,2.4,1.4,2.9,3.4,1.0,9.1,0.7,0.0,3.5
2022-03-10_04:44:45,27.8,29.8,37.0,37.0,36.0,36.0,38.0,2.0,2.4,1.0,3.4,1.0,9.1,0.6,0.0,3.5
2022-03-10_04:44:47,27.8,29.8,38.0,36.0,36.0,35.0,38.0,2.0,2.4,1.4,3.3,1.4,9.1,0.7,0.0,3.5
2022-03-10_04:44:49,27.8,29.8,39.0,36.0,36.0,35.0,38.0,2.2,1.9,3.3,1.9,1.4,9.0,0.6,0.0,3.5
2022-03-10_04:44:51,27.8,29.8,38.0,36.0,36.0,35.0,38.0,2.3,2.4,1.9,2.4,2.9,9.1,0.6,0.0,3.5
2022-03-10_04:44:53,27.8,29.8,38.0,36.0,37.0,35.0,38.0,2.2,3.8,0.5,1.9,1.9,9.2,0.7,0.0,3.5
2022-03-10_04:44:55,27.8,29.8,39.0,37.0,36.0,36.0,38.0,1.9,2.4,1.0,1.0,3.3,9.1,0.7,0.0,3.5
2022-03-10_04:44:57,27.8,29.8,39.0,36.0,36.0,35.0,37.0,2.4,3.8,3.3,1.4,1.4,9.1,0.6,0.0,3.5
2022-03-10_04:45:00,27.8,29.8,39.0,36.0,37.0,36.0,38.0,1.7,1.0,1.4,1.9,1.4,9.1,0.6,0.0,3.5
2022-03-10_04:45:02,27.8,29.8,39.0,36.0,36.0,35.0,38.0,2.1,2.0,1.0,2.4,2.9,9.3,0.8,0.0,3.5
2022-03-10_04:45:04,27.8,29.8,39.0,37.0,36.0,36.0,39.0,1.8,2.9,1.4,1.4,2.4,9.0,0.5,0.0,3.5
2022-03-10_04:45:06,27.8,29.8,39.0,35.0,37.0,35.0,38.0,2.2,2.4,2.8,1.0,1.9,9.0,0.5,0.0,3.5
2022-03-10_04:45:08,27.8,29.8,38.0,37.0,36.0,36.0,37.0,2.2,2.9,1.0,2.4,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:45:10,27.8,29.8,39.0,36.0,36.0,36.0,38.0,1.8,3.3,1.0,1.9,1.0,9.0,0.5,0.0,3.5
2022-03-10_04:45:12,27.8,29.8,38.0,37.0,36.0,35.0,38.0,3.1,3.9,1.0,3.4,3.8,9.4,0.9,0.0,3.6
2022-03-10_04:45:14,27.8,29.8,38.0,37.0,36.0,35.0,38.0,2.3,3.3,1.4,1.9,2.9,9.2,0.7,0.0,3.5
2022-03-10_04:45:16,27.8,29.8,39.0,38.0,37.0,35.0,39.0,1.9,3.3,1.9,1.5,1.0,8.9,0.5,0.0,3.5
2022-03-10_04:45:18,27.8,29.8,39.0,37.0,38.0,35.0,37.0,2.3,2.9,2.4,1.9,1.9,9.3,0.8,0.0,3.5
2022-03-10_04:45:20,27.8,29.8,38.0,37.0,37.0,35.0,38.0,2.2,1.4,2.4,1.0,2.8,9.0,0.5,0.0,3.5
2022-03-10_04:45:23,27.8,29.8,39.0,37.0,38.0,35.0,39.0,2.0,2.9,2.4,1.4,1.9,9.0,0.5,0.0,3.5
2022-03-10_04:45:25,27.8,29.8,38.0,36.0,37.0,35.0,38.0,1.7,2.4,3.4,0.5,1.0,9.1,0.6,0.0,3.5
2022-03-10_04:45:27,27.8,29.8,39.0,36.0,37.0,35.0,38.0,2.5,1.9,3.3,1.9,2.4,9.2,0.7,0.0,3.5
2022-03-10_04:45:29,27.8,29.8,40.0,37.0,36.0,35.0,38.0,2.9,2.4,2.4,2.8,3.8,9.0,0.5,0.0,3.5
2022-03-10_04:45:31,27.8,29.8,38.0,37.0,38.0,36.0,38.0,2.5,1.4,4.3,1.4,3.4,9.3,0.8,0.0,3.5
2022-03-10_04:45:33,27.8,29.8,39.0,36.0,36.0,35.0,39.0,1.9,1.4,1.9,2.4,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:45:35,27.8,29.8,39.0,36.0,37.0,36.0,39.0,2.9,2.8,1.0,4.3,2.4,9.2,0.7,0.0,3.5
2022-03-10_04:45:37,27.8,29.8,37.0,37.0,37.0,36.0,38.0,1.8,1.0,1.4,3.4,1.9,9.1,0.6,0.0,3.5
2022-03-10_04:45:39,27.8,29.8,38.0,36.0,37.0,35.0,38.0,1.6,1.0,0.5,2.9,1.9,9.0,0.6,0.0,3.5
2022-03-10_04:45:41,27.8,29.8,38.0,37.0,37.0,36.0,37.0,1.7,1.5,1.4,2.9,1.0,9.0,0.5,0.0,3.5
2022-03-10_04:45:43,27.8,29.8,40.0,36.0,36.0,36.0,39.0,2.5,3.8,1.4,2.9,1.4,9.1,0.6,0.0,3.5
2022-03-10_04:45:46,27.8,29.8,39.0,37.0,38.0,35.0,39.0,2.2,1.4,2.4,3.3,2.4,9.2,0.7,0.0,3.5
2022-03-10_04:45:48,27.8,29.8,38.0,37.0,37.0,36.0,38.0,2.3,1.9,3.3,0.5,2.9,9.1,0.6,0.0,3.5
2022-03-10_04:45:50,27.8,29.8,39.0,36.0,36.0,36.0,38.0,2.2,1.9,0.5,2.8,2.9,9.0,0.5,0.0,3.5
2022-03-10_04:45:52,27.8,29.8,38.0,37.0,37.0,35.0,38.0,2.3,2.4,1.9,2.4,1.9,9.1,0.7,0.0,3.5
2022-03-10_04:45:54,27.8,29.8,39.0,37.0,37.0,35.0,38.0,2.2,2.9,1.4,3.3,1.9,9.1,0.6,0.0,3.5
2022-03-10_04:45:56,27.8,29.8,37.0,37.0,37.0,36.0,38.0,1.6,1.9,1.0,2.4,1.0,9.0,0.6,0.0,3.5
2022-03-10_04:45:58,27.8,29.8,38.0,37.0,38.0,36.0,39.0,2.6,2.9,1.0,2.9,3.3,9.0,0.6,0.0,3.5
2022-03-10_04:46:00,27.8,29.8,38.0,37.0,36.0,37.0,37.0,1.8,1.4,2.4,1.9,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:46:02,27.8,29.8,39.0,36.0,36.0,37.0,37.0,2.0,1.9,1.4,1.9,1.9,9.1,0.7,0.0,3.5
2022-03-10_04:46:04,27.8,29.8,39.0,37.0,37.0,36.0,39.0,1.7,2.4,1.0,1.0,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:46:06,27.8,29.8,37.0,37.0,37.0,35.0,37.0,2.5,3.3,1.0,3.8,2.9,9.1,0.6,0.0,3.5
2022-03-10_04:46:09,27.8,29.8,38.0,36.0,36.0,35.0,38.0,2.4,2.9,1.4,1.5,2.9,9.1,0.7,0.0,3.5
2022-03-10_04:46:11,27.8,29.8,38.0,37.0,37.0,35.0,38.0,2.2,3.3,1.9,1.0,1.9,9.2,0.7,0.0,3.5
2022-03-10_04:46:13,27.8,29.8,39.0,37.0,37.0,35.0,38.0,2.3,0.5,3.3,2.8,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:46:15,27.8,29.8,38.0,36.0,37.0,35.0,37.0,1.9,1.0,2.9,1.9,2.4,9.0,0.5,0.0,3.5
2022-03-10_04:46:17,27.8,29.8,39.0,36.0,37.0,35.0,39.0,2.4,1.9,4.3,1.9,2.4,9.3,0.8,0.0,3.5
2022-03-10_04:46:19,27.8,29.8,39.0,37.0,36.0,36.0,39.0,1.8,1.0,3.4,1.0,1.0,9.0,0.5,0.0,3.5
2022-03-10_04:46:21,27.8,29.8,39.0,37.0,37.0,36.0,38.0,3.1,2.9,2.4,4.3,3.8,9.2,0.7,0.0,3.5
2022-03-10_04:46:23,27.8,29.8,39.0,36.0,35.0,35.0,38.0,2.3,0.5,1.0,3.9,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:46:25,27.8,29.8,38.0,36.0,36.0,36.0,39.0,2.0,1.9,1.0,3.8,2.4,9.2,0.7,0.0,3.5
2022-03-10_04:46:27,27.8,29.8,39.0,36.0,36.0,36.0,39.0,2.2,1.9,2.4,3.8,1.0,9.1,0.6,0.0,3.5
2022-03-10_04:46:29,27.8,29.8,39.0,37.0,37.0,37.0,38.0,2.5,2.9,1.9,2.9,1.9,9.4,0.9,0.0,3.5
2022-03-10_04:46:32,27.8,29.8,38.0,36.0,37.0,36.0,39.0,2.0,2.4,1.0,2.4,2.4,9.2,0.7,0.0,3.5
2022-03-10_04:46:34,27.8,29.8,41.0,38.0,42.0,38.0,38.0,2.2,1.9,2.9,3.3,1.0,9.1,0.7,0.0,3.5
2022-03-10_04:46:36,27.8,29.8,38.0,38.0,37.0,36.0,38.0,1.8,1.9,2.9,1.9,0.0,9.0,0.5,0.0,3.5
2022-03-10_04:46:38,27.8,29.8,39.0,36.0,36.0,36.0,37.0,2.5,2.9,3.4,1.4,1.4,9.2,0.7,0.0,3.5
2022-03-10_04:46:40,27.8,29.8,38.0,37.0,36.0,36.0,38.0,2.0,1.0,2.9,3.8,1.0,9.1,0.6,0.0,3.5
2022-03-10_04:46:42,27.8,29.8,38.0,36.0,36.0,36.0,39.0,1.9,3.3,1.9,1.0,1.4,9.0,0.6,0.0,3.5
2022-03-10_04:46:44,27.8,29.8,39.0,37.0,36.0,36.0,39.0,2.3,1.0,2.9,3.8,1.9,9.2,0.8,0.0,3.5
2022-03-10_04:46:46,27.8,29.8,40.0,37.0,36.0,37.0,40.0,2.7,1.4,5.1,2.4,1.5,9.2,0.7,0.0,3.5
2022-03-10_04:46:48,27.8,29.8,39.0,36.0,37.0,36.0,38.0,3.4,3.8,3.8,2.8,3.3,9.1,0.7,0.0,3.5
2022-03-10_04:46:50,27.8,29.8,38.0,36.0,36.0,37.0,38.0,2.3,3.3,0.5,3.8,1.9,9.0,0.5,0.0,3.5
2022-03-10_04:46:52,27.8,29.8,38.0,37.0,35.0,36.0,38.0,2.4,1.9,3.3,2.9,1.0,9.3,0.7,0.0,3.5
2022-03-10_04:46:55,27.8,29.8,38.0,37.0,37.0,37.0,38.0,2.4,2.9,1.0,3.8,1.9,9.1,0.7,0.0,3.5
2022-03-10_04:46:57,27.8,29.8,38.0,37.0,37.0,36.0,39.0,2.6,1.9,3.8,2.4,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:46:59,27.8,29.8,38.0,36.0,37.0,35.0,39.0,2.0,2.9,1.4,2.4,1.5,9.2,0.7,0.0,3.5
2022-03-10_04:47:01,27.8,29.8,39.0,37.0,36.0,35.0,39.0,1.4,2.4,1.4,1.4,1.4,9.0,0.6,0.0,3.5
2022-03-10_04:47:03,27.8,29.8,38.0,37.0,36.0,36.0,38.0,2.2,2.9,1.9,1.0,2.9,9.3,0.8,0.0,3.5
2022-03-10_04:47:05,27.8,29.8,38.0,37.0,36.0,35.0,38.0,2.5,2.4,3.8,1.9,1.9,9.0,0.6,0.0,3.5
2022-03-10_04:47:07,27.8,29.8,39.0,36.0,37.0,35.0,39.0,1.9,2.4,1.4,1.4,1.9,9.0,0.5,0.0,3.5
2022-03-10_04:47:09,27.8,29.8,39.0,36.0,36.0,36.0,39.0,2.8,2.9,1.9,3.3,2.4,9.3,0.8,0.0,3.5
2022-03-10_04:47:11,27.8,29.8,39.0,36.0,36.0,37.0,38.0,2.0,2.4,2.4,1.9,1.9,9.2,0.7,0.0,3.5
2022-03-10_04:47:13,27.8,29.8,38.0,36.0,37.0,36.0,38.0,5.6,4.4,6.2,6.6,5.3,10.6,2.0,0.0,3.6
2022-03-10_04:47:15,27.8,29.8,39.0,36.0,36.0,36.0,37.0,4.0,3.4,3.8,3.4,5.3,10.4,1.7,0.0,3.5
2022-03-10_04:47:18,27.8,29.8,39.0,36.0,37.0,37.0,40.0,12.3,14.6,9.7,10.6,14.1,14.0,4.7,0.0,3.7
2022-03-10_04:47:20,27.8,29.8,39.0,37.0,37.0,37.0,39.0,11.3,11.1,12.3,8.8,12.8,13.2,4.0,0.0,3.7
2022-03-10_04:47:22,27.8,29.8,39.0,37.0,37.0,35.0,39.0,9.6,8.1,10.4,7.6,12.3,12.2,3.1,0.0,3.6
2022-03-10_04:47:24,27.8,29.8,38.0,38.0,37.0,37.0,39.0,7.7,8.6,5.3,7.2,9.6,11.5,2.6,0.0,3.6
2022-03-10_04:47:26,27.8,29.8,40.0,37.0,36.0,35.0,38.0,7.4,4.4,9.5,8.1,8.3,11.6,2.6,0.0,3.6
2022-03-10_04:47:28,27.8,29.8,38.0,38.0,36.0,36.0,39.0,2.3,2.4,2.4,2.9,1.4,9.2,0.7,0.0,3.5
2022-03-10_04:47:30,27.8,29.8,40.0,37.0,35.0,36.0,40.0,2.3,2.9,1.0,2.4,1.9,9.0,0.6,0.0,3.5
2022-03-10_04:47:32,27.8,29.8,40.0,37.0,36.0,36.0,38.0,1.8,1.4,4.3,1.0,1.4,9.2,0.7,0.0,3.5
2022-03-10_04:47:34,27.8,29.8,39.0,37.0,36.0,36.0,38.0,2.6,3.3,3.8,1.9,1.9,9.3,0.8,0.0,3.5
2022-03-10_04:47:36,27.8,29.8,38.0,37.0,37.0,37.0,37.0,2.2,1.9,1.9,2.4,1.0,8.9,0.5,0.0,3.5
2022-03-10_04:47:38,27.8,29.8,39.0,36.0,36.0,35.0,38.0,2.2,1.9,3.4,2.4,1.4,9.3,0.8,0.0,3.5
2022-03-10_04:47:41,27.8,29.8,40.0,38.0,37.0,36.0,38.0,10.1,8.8,9.6,10.5,10.6,12.7,3.6,0.0,3.6
2022-03-10_04:47:43,27.8,29.8,38.0,36.0,38.0,36.0,39.0,7.2,8.0,7.2,6.3,8.2,11.2,2.3,0.0,3.6
2022-03-10_04:47:45,27.8,29.8,39.0,36.0,37.0,36.0,38.0,4.5,4.8,2.9,5.8,3.9,10.7,1.7,0.0,3.5
2022-03-10_04:47:47,27.8,29.8,40.0,36.0,37.0,36.0,38.0,1.6,0.5,1.0,2.4,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:47:49,27.8,29.8,40.0,37.0,38.0,37.0,39.0,5.8,6.3,3.8,6.7,6.8,10.8,2.1,0.0,3.6
2022-03-10_04:47:51,27.8,29.8,39.0,36.0,37.0,37.0,38.0,4.3,3.4,5.2,3.9,4.3,10.2,1.5,0.0,3.5
2022-03-10_04:47:53,27.8,29.8,39.0,35.0,37.0,36.0,38.0,1.7,1.0,1.4,2.4,2.4,8.9,0.5,0.0,3.5
2022-03-10_04:47:55,27.8,29.8,38.0,37.0,37.0,36.0,38.0,2.4,2.9,0.5,2.9,2.9,9.3,0.8,0.0,3.5
2022-03-10_04:47:57,27.8,29.8,40.0,37.0,35.0,35.0,40.0,3.1,2.4,2.9,1.9,5.3,9.7,0.8,0.0,3.6
2022-03-10_04:47:59,27.8,29.8,39.0,37.0,37.0,35.0,39.0,4.6,3.8,7.7,4.8,2.9,10.1,1.0,0.0,3.7
2022-03-10_04:48:01,27.8,29.8,39.0,37.0,37.0,37.0,39.0,4.1,3.8,6.8,1.0,3.3,10.1,1.0,0.0,3.7
2022-03-10_04:48:04,27.8,29.8,40.0,37.0,37.0,36.0,38.0,3.5,6.8,3.8,2.4,1.9,9.8,0.8,0.0,3.7
2022-03-10_04:48:06,27.8,29.8,39.0,37.0,38.0,36.0,39.0,4.0,4.3,2.9,4.4,3.4,10.0,0.9,0.0,3.7
2022-03-10_04:48:08,27.8,29.8,40.0,37.0,37.0,36.0,39.0,3.6,5.3,3.4,2.9,3.8,10.0,0.9,0.0,3.7
2022-03-10_04:48:10,27.8,29.8,39.0,37.0,37.0,36.0,38.0,4.2,2.9,6.2,1.9,5.7,9.9,0.9,0.0,3.7
2022-03-10_04:48:12,27.8,29.8,38.0,38.0,37.0,36.0,39.0,4.2,4.3,4.4,5.8,2.5,10.1,1.0,0.0,3.7
2022-03-10_04:48:14,27.8,29.8,38.0,37.0,36.0,36.0,38.0,3.5,6.3,1.9,3.8,1.5,10.0,0.9,0.0,3.7
2022-03-10_04:48:16,27.8,29.8,39.0,37.0,37.0,38.0,38.0,3.9,1.5,5.7,6.4,1.9,10.0,1.0,0.0,3.7
2022-03-10_04:48:18,27.8,29.8,39.0,37.0,36.0,35.0,38.0,4.8,1.9,8.2,3.4,5.7,10.0,1.0,0.0,3.7
2022-03-10_04:48:20,27.8,29.8,39.0,37.0,36.0,35.0,39.0,4.1,3.3,6.7,4.8,1.9,10.0,0.8,0.0,3.7
2022-03-10_04:48:22,27.8,29.8,40.0,38.0,37.0,36.0,39.0,3.7,4.3,5.8,1.9,2.4,10.0,0.9,0.0,3.7
2022-03-10_04:48:24,27.8,29.8,39.0,37.0,37.0,36.0,39.0,3.4,2.9,2.9,5.9,2.4,9.8,0.8,0.0,3.6
2022-03-10_04:48:27,27.8,29.8,39.0,36.0,37.0,36.0,39.0,2.4,1.5,1.4,3.3,2.9,9.1,0.6,0.0,3.5
2022-03-10_04:48:29,27.8,29.8,40.0,38.0,37.0,36.0,39.0,2.0,2.4,1.9,1.4,2.9,9.0,0.6,0.0,3.5
2022-03-10_04:48:31,27.8,29.8,38.0,37.0,37.0,36.0,38.0,2.9,1.9,3.3,2.9,3.8,9.4,0.9,0.0,3.5
2022-03-10_04:48:33,27.8,29.8,39.0,37.0,36.0,36.0,39.0,1.7,1.0,2.9,1.4,1.0,9.0,0.6,0.0,3.5
2022-03-10_04:48:35,27.8,29.8,39.0,37.0,36.0,35.0,40.0,2.8,1.4,3.8,2.4,3.8,9.2,0.7,0.0,3.5
2022-03-10_04:48:37,27.8,29.8,39.0,37.0,37.0,35.0,39.0,2.6,2.4,3.8,1.9,1.4,9.3,0.8,0.0,3.5
2022-03-10_04:48:39,27.8,29.8,39.0,37.0,38.0,36.0,38.0,2.1,1.9,3.8,1.4,1.5,9.2,0.8,0.0,3.5
2022-03-10_04:48:41,27.8,29.8,39.0,36.0,37.0,38.0,40.0,2.5,1.4,3.4,1.4,4.2,9.2,0.7,0.0,3.5
2022-03-10_04:48:43,27.8,29.8,41.0,37.0,38.0,37.0,41.0,2.2,1.0,3.8,1.9,1.9,9.2,0.7,0.0,3.5
2022-03-10_04:48:45,27.8,29.8,38.0,36.0,37.0,37.0,38.0,1.7,1.0,2.9,1.9,1.0,9.0,0.5,0.0,3.5
2022-03-10_04:48:47,27.8,29.8,38.0,38.0,37.0,36.0,38.0,2.3,1.5,3.4,1.4,1.9,9.4,0.9,0.0,3.5
2022-03-10_04:48:50,27.8,29.8,38.0,37.0,36.0,35.0,39.0,2.2,1.4,4.3,1.9,1.4,9.0,0.5,0.0,3.5
2022-03-10_04:48:52,27.8,29.8,38.0,37.0,37.0,36.0,38.0,2.0,2.4,2.9,1.4,1.4,9.1,0.6,0.0,3.5
2022-03-10_04:48:54,27.8,29.8,38.0,37.0,38.0,36.0,38.0,1.7,0.5,1.9,1.9,1.9,9.2,0.7,0.0,3.5
2022-03-10_04:48:56,27.8,29.8,39.0,36.0,37.0,37.0,38.0,1.7,1.4,2.9,2.4,1.4,9.0,0.6,0.0,3.5
2022-03-10_04:48:58,27.8,29.8,39.0,37.0,37.0,37.0,39.0,3.0,3.3,3.8,2.4,1.4,9.3,0.8,0.0,3.5
2022-03-10_04:49:00,27.8,29.8,39.0,37.0,37.0,36.0,38.0,2.2,2.9,1.9,1.4,3.4,9.1,0.7,0.0,3.5
2022-03-10_04:49:02,27.8,29.8,38.0,37.0,37.0,37.0,38.0,1.6,2.4,1.4,1.0,1.4,9.0,0.6,0.0,3.5
2022-03-10_04:49:04,27.8,29.8,39.0,37.0,38.0,37.0,37.0,2.5,3.3,2.4,1.4,1.9,9.3,0.8,0.0,3.5
2022-03-10_04:49:06,27.8,29.8,39.0,38.0,36.0,36.0,38.0,2.2,2.9,2.9,1.9,1.9,9.0,0.6,0.0,3.5
2022-03-10_04:49:08,27.8,29.8,39.0,37.0,36.0,37.0,38.0,1.9,2.9,1.0,1.4,1.0,9.0,0.6,0.0,3.5
2022-03-10_04:49:10,27.8,29.8,38.0,36.0,37.0,36.0,39.0,2.2,3.3,1.9,1.9,1.9,9.1,0.7,0.0,3.5
2022-03-10_04:49:13,27.8,29.8,38.0,37.0,37.0,36.0,38.0,1.9,2.9,1.4,2.4,1.0,9.0,0.6,0.0,3.5
2022-03-10_04:49:15,27.8,29.8,38.0,37.0,37.0,36.0,39.0,2.0,1.0,3.8,1.9,1.4,9.1,0.7,0.0,3.5
2022-03-10_04:49:17,27.8,29.8,39.0,36.0,37.0,37.0,39.0,1.9,2.4,1.9,2.4,1.9,9.2,0.7,0.0,3.5
2022-03-10_04:49:19,27.8,29.8,38.0,37.0,37.0,36.0,37.0,1.8,1.0,3.3,1.4,1.0,9.0,0.6,0.0,3.5
2022-03-10_04:49:21,27.8,29.8,39.0,37.0,37.0,36.0,38.0,3.4,2.4,2.9,1.9,6.0,9.1,0.7,0.0,3.5
2022-03-10_04:49:23,27.8,29.8,38.0,36.0,37.0,37.0,39.0,2.7,1.9,3.8,3.3,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:49:25,27.8,29.8,39.0,36.0,37.0,36.0,39.0,2.9,2.4,3.8,3.8,1.4,9.1,0.7,0.0,3.5
2022-03-10_04:49:27,27.8,29.8,39.0,36.0,37.0,36.0,39.0,2.2,1.4,3.4,1.9,1.4,9.0,0.5,0.0,3.5
2022-03-10_04:49:29,27.8,29.8,38.0,37.0,36.0,36.0,38.0,2.0,1.0,2.4,4.2,1.0,9.1,0.6,0.0,3.5
2022-03-10_04:49:31,27.8,29.8,39.0,37.0,36.0,35.0,39.0,1.9,1.4,2.9,1.5,1.0,9.1,0.6,0.0,3.5
2022-03-10_04:49:33,27.8,29.8,39.0,37.0,37.0,36.0,39.0,2.3,1.0,3.8,3.3,1.9,9.3,0.8,0.0,3.5
2022-03-10_04:49:36,27.8,29.8,38.0,36.0,36.0,36.0,37.0,2.5,1.4,3.3,1.0,3.3,9.0,0.5,0.0,3.5
2022-03-10_04:49:38,27.8,29.8,38.0,37.0,37.0,35.0,39.0,2.2,1.4,3.3,1.4,2.9,9.1,0.7,0.0,3.5
2022-03-10_04:49:40,27.8,29.8,37.0,37.0,37.0,36.0,38.0,2.0,1.9,1.9,1.0,2.9,9.1,0.6,0.0,3.5
2022-03-10_04:49:42,27.8,29.8,39.0,36.0,37.0,35.0,38.0,2.0,2.4,2.8,1.0,2.4,9.0,0.5,0.0,3.5
2022-03-10_04:49:44,27.8,29.8,39.0,36.0,38.0,37.0,38.0,2.2,2.8,1.9,1.9,2.4,9.2,0.7,0.0,3.5
2022-03-10_04:49:46,27.8,29.8,38.0,36.0,37.0,36.0,39.0,2.3,1.5,3.8,2.4,1.4,9.1,0.6,0.0,3.5
2022-03-10_04:49:48,27.8,29.8,39.0,36.0,37.0,35.0,38.0,1.6,1.0,2.9,1.0,1.4,9.0,0.6,0.0,3.5
2022-03-10_04:49:50,27.8,29.8,38.0,36.0,37.0,36.0,38.0,2.2,2.4,2.4,1.5,1.4,9.2,0.8,0.0,3.5
2022-03-10_04:49:52,27.8,29.8,39.0,36.0,37.0,36.0,38.0,2.0,1.9,3.4,1.4,1.9,9.1,0.6,0.0,3.5
2022-03-10_04:49:54,27.8,29.8,38.0,37.0,35.0,35.0,37.0,1.6,1.5,1.4,1.9,1.9,9.1,0.7,0.0,3.5
2022-03-10_04:49:56,27.8,29.8,38.0,36.0,37.0,36.0,38.0,1.9,2.4,1.9,0.5,1.9,9.1,0.7,0.0,3.5
2022-03-10_04:49:59,27.8,29.8,38.0,37.0,37.0,37.0,38.0,2.0,4.7,0.5,1.4,1.0,9.0,0.6,0.0,3.5
2022-03-10_04:50:01,27.8,29.8,38.0,36.0,37.0,36.0,38.0,1.7,2.9,1.9,2.4,1.0,9.1,0.7,0.0,3.5
2022-03-10_04:50:03,27.8,29.8,38.0,37.0,36.0,38.0,37.0,2.2,2.4,1.4,3.8,0.5,9.1,0.6,0.0,3.5
2022-03-10_04:50:05,27.8,29.8,38.0,36.0,36.0,37.0,37.0,2.2,1.4,2.8,2.9,1.4,8.9,0.5,0.0,3.5
2022-03-10_04:50:07,27.8,29.8,39.0,37.0,36.0,36.0,36.0,2.3,2.4,1.9,2.9,1.9,9.1,0.7,0.0,3.5
2022-03-10_04:50:09,27.8,29.8,38.0,37.0,37.0,36.0,38.0,2.6,1.0,2.9,3.8,2.4,9.6,1.1,0.0,3.5
2022-03-10_04:50:11,27.8,29.8,38.0,38.0,35.0,37.0,38.0,2.3,1.0,2.9,2.4,2.9,9.4,0.8,0.0,3.6
2022-03-10_04:50:13,27.8,29.8,37.0,36.0,36.0,37.0,38.0,1.9,1.0,3.8,1.9,1.4,9.0,0.6,0.0,3.5
2022-03-10_04:50:15,27.8,29.8,38.0,37.0,36.0,36.0,38.0,1.8,2.9,1.4,1.0,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:50:17,27.8,29.8,38.0,37.0,35.0,36.0,39.0,1.9,2.9,1.0,1.4,1.9,9.0,0.6,0.0,3.5
2022-03-10_04:50:19,27.8,29.8,38.0,37.0,36.0,36.0,37.0,2.3,2.4,1.9,1.9,2.4,9.0,0.6,0.0,3.5
2022-03-10_04:50:22,27.8,29.8,38.0,38.0,37.0,35.0,39.0,2.4,1.9,3.8,1.9,2.4,9.2,0.7,0.0,3.5
2022-03-10_04:50:24,27.8,29.8,38.0,37.0,36.0,36.0,38.0,1.8,1.4,2.4,1.4,1.4,9.0,0.5,0.0,3.5
2022-03-10_04:50:26,27.8,29.8,38.0,36.0,36.0,36.0,39.0,2.2,1.9,2.9,2.4,1.9,9.3,0.8,0.0,3.5
2022-03-10_04:50:28,27.8,29.8,38.0,37.0,37.0,36.0,38.0,2.6,4.7,2.4,1.4,1.9,9.0,0.6,0.0,3.5
2022-03-10_04:50:30,27.8,29.8,38.0,38.0,36.0,36.0,38.0,2.0,1.9,1.4,2.4,1.9,9.0,0.6,0.0,3.5
2022-03-10_04:50:32,27.8,29.8,38.0,37.0,37.0,37.0,38.0,1.8,4.3,1.0,1.9,0.5,9.1,0.6,0.0,3.5
2022-03-10_04:50:34,27.8,29.8,38.0,37.0,36.0,36.0,37.0,1.9,1.0,3.8,1.9,1.4,9.0,0.6,0.0,3.5
2022-03-10_04:50:36,27.8,29.8,38.0,36.0,36.0,36.0,39.0,2.3,1.9,1.9,4.3,0.5,9.2,0.7,0.0,3.5
2022-03-10_04:50:38,27.8,29.8,39.0,37.0,36.0,35.0,38.0,2.4,1.0,2.9,4.8,1.4,9.3,0.8,0.0,3.5
2022-03-10_04:50:40,27.8,29.8,39.0,36.0,37.0,37.0,38.0,2.4,1.4,2.4,2.9,2.4,9.4,0.9,0.0,3.5
2022-03-10_04:50:42,27.8,29.8,39.0,37.0,36.0,37.0,38.0,2.0,2.9,1.4,1.5,2.4,9.0,0.6,0.0,3.5
2022-03-10_04:50:45,27.8,29.8,40.0,38.0,39.0,40.0,39.0,2.1,1.4,2.9,2.4,1.4,9.3,0.9,0.0,3.5
2022-03-10_04:50:47,27.8,29.8,40.0,38.0,36.0,36.0,40.0,2.0,2.9,1.4,2.4,1.4,9.0,0.6,0.0,3.5
2022-03-10_04:50:49,27.8,29.8,39.0,36.0,37.0,37.0,39.0,2.6,1.4,3.8,3.3,1.9,9.3,0.8,0.0,3.5
2022-03-10_04:50:51,27.8,29.8,38.0,36.0,37.0,36.0,38.0,2.4,1.0,3.3,2.4,2.4,9.1,0.6,0.0,3.5
2022-03-10_04:50:53,27.8,29.8,38.0,36.0,36.0,37.0,37.0,1.7,1.4,2.9,0.5,2.4,9.0,0.6,0.0,3.5
2022-03-10_04:50:55,27.8,29.8,38.0,37.0,37.0,36.0,39.0,1.9,2.4,1.4,1.4,2.9,9.1,0.6,0.0,3.5
2022-03-10_04:50:57,27.8,29.8,39.0,37.0,37.0,39.0,39.0,2.2,2.4,1.4,1.5,2.4,9.2,0.7,0.0,3.5
